location,city,local,parameter,value,unit
FR15039,Isère,2019-04-09T22:00:00+02:00,pm10,20.7,µg/m³
FR15039,Isère,2019-04-09T21:00:00+02:00,pm10,11.9,µg/m³
FR15039,Isère,2019-04-09T21:00:00+02:00,no2,42.9,µg/m³
FR15039,Isère,2019-04-09T20:00:00+02:00,pm10,13.8,µg/m³
FR15039,Isère,2019-04-09T20:00:00+02:00,no2,20.9,µg/m³
FR15039,Isère,2019-04-09T19:00:00+02:00,no2,20,µg/m³
FR15039,Isère,2019-04-09T19:00:00+02:00,pm10,16.2,µg/m³
FR15039,Isère,2019-04-09T18:00:00+02:00,pm10,10.5,µg/m³
FR15039,Isère,2019-04-09T18:00:00+02:00,no2,24,µg/m³
FR15039,Isère,2019-04-09T17:00:00+02:00,no2,21.2,µg/m³
FR15039,Isère,2019-04-09T17:00:00+02:00,pm10,9.9,µg/m³
FR15039,Isère,2019-04-09T16:00:00+02:00,no2,23,µg/m³
FR15039,Isère,2019-04-09T16:00:00+02:00,pm10,17.2,µg/m³
FR15039,Isère,2019-04-09T15:00:00+02:00,pm10,13.8,µg/m³
FR15039,Isère,2019-04-09T15:00:00+02:00,no2,33.3,µg/m³
FR15039,Isère,2019-04-09T14:00:00+02:00,pm10,16.7,µg/m³
FR15039,Isère,2019-04-09T14:00:00+02:00,no2,38.6,µg/m³
FR15039,Isère,2019-04-09T13:00:00+02:00,no2,35.1,µg/m³
FR15039,Isère,2019-04-09T13:00:00+02:00,pm10,21.7,µg/m³
FR15039,Isère,2019-04-09T12:00:00+02:00,no2,47,µg/m³
FR15039,Isère,2019-04-09T12:00:00+02:00,pm10,31.5,µg/m³
FR15039,Isère,2019-04-09T11:00:00+02:00,pm10,40.6,µg/m³
FR15039,Isère,2019-04-09T11:00:00+02:00,no2,55.9,µg/m³
FR15039,Isère,2019-04-09T10:00:00+02:00,no2,63.1,µg/m³
FR15039,Isère,2019-04-09T10:00:00+02:00,pm10,55.8,µg/m³
FR15039,Isère,2019-04-09T09:00:00+02:00,no2,68.2,µg/m³
FR15039,Isère,2019-04-09T09:00:00+02:00,pm10,41.8,µg/m³
FR15039,Isère,2019-04-09T08:00:00+02:00,pm10,28.3,µg/m³
FR15039,Isère,2019-04-09T08:00:00+02:00,no2,74,µg/m³
FR15039,Isère,2019-04-09T07:00:00+02:00,pm10,21.4,µg/m³
FR15039,Isère,2019-04-09T07:00:00+02:00,no2,56.5,µg/m³
FR15039,Isère,2019-04-09T06:00:00+02:00,pm10,12.1,µg/m³
FR15039,Isère,2019-04-09T06:00:00+02:00,no2,48.7,µg/m³
FR15039,Isère,2019-04-09T05:00:00+02:00,no2,34.7,µg/m³
FR15039,Isère,2019-04-09T05:00:00+02:00,pm10,9.5,µg/m³
FR15039,Isère,2019-04-09T04:00:00+02:00,pm10,32.3,µg/m³
FR15039,Isère,2019-04-09T04:00:00+02:00,no2,35.5,µg/m³
FR15039,Isère,2019-04-09T03:00:00+02:00,pm10,23.3,µg/m³
FR15039,Isère,2019-04-09T03:00:00+02:00,no2,39,µg/m³
FR15039,Isère,2019-04-09T02:00:00+02:00,no2,38,µg/m³
FR15039,Isère,2019-04-09T02:00:00+02:00,pm10,19.9,µg/m³
FR15039,Isère,2019-04-09T01:00:00+02:00,pm10,26.7,µg/m³
FR15039,Isère,2019-04-09T01:00:00+02:00,no2,41.4,µg/m³
FR15039,Isère,2019-04-09T00:00:00+02:00,no2,44.5,µg/m³
FR15039,Isère,2019-04-09T00:00:00+02:00,pm10,17.6,µg/m³
FR15039,Isère,2019-04-08T23:00:00+02:00,no2,54.5,µg/m³
FR15039,Isère,2019-04-08T23:00:00+02:00,pm10,19.7,µg/m³
FR15039,Isère,2019-04-08T22:00:00+02:00,pm10,13,µg/m³
FR15039,Isère,2019-04-08T22:00:00+02:00,no2,38.7,µg/m³
FR15039,Isère,2019-04-08T21:00:00+02:00,no2,49,µg/m³
FR15039,Isère,2019-04-08T21:00:00+02:00,pm10,10.5,µg/m³
FR15039,Isère,2019-04-08T20:00:00+02:00,pm10,11.1,µg/m³
FR15039,Isère,2019-04-08T20:00:00+02:00,no2,45.4,µg/m³
FR15039,Isère,2019-04-08T19:00:00+02:00,no2,45.7,µg/m³
FR15039,Isère,2019-04-08T19:00:00+02:00,pm10,16.2,µg/m³
FR15039,Isère,2019-04-08T18:00:00+02:00,no2,51.7,µg/m³
FR15039,Isère,2019-04-08T18:00:00+02:00,pm10,17,µg/m³
FR15039,Isère,2019-04-08T17:00:00+02:00,pm10,17.8,µg/m³
FR15039,Isère,2019-04-08T17:00:00+02:00,no2,49.4,µg/m³
FR15039,Isère,2019-04-08T16:00:00+02:00,pm10,19.5,µg/m³
FR15039,Isère,2019-04-08T16:00:00+02:00,no2,35.6,µg/m³
FR15039,Isère,2019-04-08T15:00:00+02:00,pm10,17.2,µg/m³
FR15039,Isère,2019-04-08T15:00:00+02:00,no2,41.7,µg/m³
FR15039,Isère,2019-04-08T14:00:00+02:00,no2,38.1,µg/m³
FR15039,Isère,2019-04-08T14:00:00+02:00,pm10,19.1,µg/m³
FR15039,Isère,2019-04-08T13:00:00+02:00,pm10,26.7,µg/m³
FR15039,Isère,2019-04-08T13:00:00+02:00,no2,52.1,µg/m³
FR15039,Isère,2019-04-08T12:00:00+02:00,pm10,28.2,µg/m³
FR15039,Isère,2019-04-08T12:00:00+02:00,no2,54.2,µg/m³
FR15039,Isère,2019-04-08T11:00:00+02:00,pm10,33,µg/m³
FR15039,Isère,2019-04-08T11:00:00+02:00,no2,49,µg/m³
FR15039,Isère,2019-04-08T10:00:00+02:00,no2,65.9,µg/m³
FR15039,Isère,2019-04-08T10:00:00+02:00,pm10,16.9,µg/m³
FR15039,Isère,2019-04-08T09:00:00+02:00,pm10,22.8,µg/m³
FR15039,Isère,2019-04-08T09:00:00+02:00,no2,70,µg/m³
FR15039,Isère,2019-04-08T08:00:00+02:00,no2,79.9,µg/m³
FR15039,Isère,2019-04-08T08:00:00+02:00,pm10,14.1,µg/m³
FR15039,Isère,2019-04-08T07:00:00+02:00,no2,66.6,µg/m³
FR15039,Isère,2019-04-08T07:00:00+02:00,pm10,14.5,µg/m³
FR15039,Isère,2019-04-08T06:00:00+02:00,pm10,9.9,µg/m³
FR15039,Isère,2019-04-08T06:00:00+02:00,no2,46.9,µg/m³
FR15039,Isère,2019-04-08T05:00:00+02:00,no2,35.7,µg/m³
FR15039,Isère,2019-04-08T05:00:00+02:00,pm10,6,µg/m³
FR15039,Isère,2019-04-08T04:00:00+02:00,pm10,8.4,µg/m³
FR15039,Isère,2019-04-08T04:00:00+02:00,no2,28.8,µg/m³
FR15039,Isère,2019-04-08T03:00:00+02:00,no2,20.7,µg/m³
FR15039,Isère,2019-04-08T03:00:00+02:00,pm10,13.6,µg/m³
FR15039,Isère,2019-04-08T02:00:00+02:00,no2,24.2,µg/m³
FR15039,Isère,2019-04-08T02:00:00+02:00,pm10,10.3,µg/m³
FR15039,Isère,2019-04-08T01:00:00+02:00,pm10,11.1,µg/m³
FR15039,Isère,2019-04-08T01:00:00+02:00,no2,31.4,µg/m³
FR15039,Isère,2019-04-08T00:00:00+02:00,pm10,10.9,µg/m³
FR15039,Isère,2019-04-08T00:00:00+02:00,no2,24.4,µg/m³
FR15039,Isère,2019-04-07T23:00:00+02:00,no2,27.4,µg/m³
FR15039,Isère,2019-04-07T23:00:00+02:00,pm10,8.4,µg/m³
FR15039,Isère,2019-04-07T22:00:00+02:00,no2,27.2,µg/m³
FR15039,Isère,2019-04-07T22:00:00+02:00,pm10,4.2,µg/m³
FR15039,Isère,2019-04-07T21:00:00+02:00,pm10,6.8,µg/m³
FR15039,Isère,2019-04-07T21:00:00+02:00,no2,25.9,µg/m³
FR15039,Isère,2019-04-07T20:00:00+02:00,pm10,11.8,µg/m³
FR15039,Isère,2019-04-07T20:00:00+02:00,no2,14.1,µg/m³
FR15039,Isère,2019-04-07T19:00:00+02:00,pm10,10.3,µg/m³
FR15039,Isère,2019-04-07T19:00:00+02:00,no2,18.6,µg/m³
FR15039,Isère,2019-04-07T18:00:00+02:00,no2,35.2,µg/m³
FR15039,Isère,2019-04-07T18:00:00+02:00,pm10,14.1,µg/m³
FR15039,Isère,2019-04-07T17:00:00+02:00,pm10,10.5,µg/m³
FR15039,Isère,2019-04-07T17:00:00+02:00,no2,40.4,µg/m³
FR15039,Isère,2019-04-07T16:00:00+02:00,pm10,11.9,µg/m³
FR15039,Isère,2019-04-07T16:00:00+02:00,no2,25.8,µg/m³
FR15039,Isère,2019-04-07T15:00:00+02:00,pm10,13.6,µg/m³
FR15039,Isère,2019-04-07T15:00:00+02:00,no2,25.1,µg/m³
FR15039,Isère,2019-04-07T14:00:00+02:00,no2,37.6,µg/m³
FR15039,Isère,2019-04-07T14:00:00+02:00,pm10,11.2,µg/m³
FR15039,Isère,2019-04-07T13:00:00+02:00,pm10,8.9,µg/m³
FR15039,Isère,2019-04-07T13:00:00+02:00,no2,34.4,µg/m³
FR15039,Isère,2019-04-07T12:00:00+02:00,pm10,13.8,µg/m³
FR15039,Isère,2019-04-07T12:00:00+02:00,no2,37.9,µg/m³
FR15039,Isère,2019-04-07T11:00:00+02:00,pm10,7.4,µg/m³
FR15039,Isère,2019-04-07T11:00:00+02:00,no2,41.3,µg/m³
FR15039,Isère,2019-04-07T10:00:00+02:00,no2,35.7,µg/m³
FR15039,Isère,2019-04-07T10:00:00+02:00,pm10,7.4,µg/m³
FR15039,Isère,2019-04-07T09:00:00+02:00,pm10,10.8,µg/m³
FR15039,Isère,2019-04-07T09:00:00+02:00,no2,27.5,µg/m³
FR15039,Isère,2019-04-07T08:00:00+02:00,pm10,12.8,µg/m³
FR15039,Isère,2019-04-07T08:00:00+02:00,no2,25.2,µg/m³
FR15039,Isère,2019-04-07T07:00:00+02:00,no2,36.2,µg/m³
FR15039,Isère,2019-04-07T07:00:00+02:00,pm10,7.6,µg/m³
FR15039,Isère,2019-04-07T06:00:00+02:00,no2,31.2,µg/m³
FR15039,Isère,2019-04-07T06:00:00+02:00,pm10,6.7,µg/m³
FR15039,Isère,2019-04-07T05:00:00+02:00,no2,29.4,µg/m³
FR15039,Isère,2019-04-07T05:00:00+02:00,pm10,5.2,µg/m³
FR15039,Isère,2019-04-07T04:00:00+02:00,no2,21.2,µg/m³
FR15039,Isère,2019-04-07T04:00:00+02:00,pm10,8.1,µg/m³
FR15039,Isère,2019-04-07T03:00:00+02:00,pm10,10.8,µg/m³
FR15039,Isère,2019-04-07T03:00:00+02:00,no2,43,µg/m³
FR15039,Isère,2019-04-07T02:00:00+02:00,no2,55.2,µg/m³
FR15039,Isère,2019-04-07T02:00:00+02:00,pm10,7.5,µg/m³
FR15039,Isère,2019-04-07T01:00:00+02:00,no2,34.2,µg/m³
FR15039,Isère,2019-04-07T01:00:00+02:00,pm10,13.8,µg/m³
FR15039,Isère,2019-04-07T00:00:00+02:00,no2,71.7,µg/m³
FR15039,Isère,2019-04-07T00:00:00+02:00,pm10,20.1,µg/m³
FR15039,Isère,2019-04-06T23:00:00+02:00,pm10,13.9,µg/m³
FR15039,Isère,2019-04-06T23:00:00+02:00,no2,60.8,µg/m³
FR15039,Isère,2019-04-06T22:00:00+02:00,pm10,9.5,µg/m³
FR15039,Isère,2019-04-06T22:00:00+02:00,no2,59,µg/m³
FR15039,Isère,2019-04-06T21:00:00+02:00,pm10,13.3,µg/m³
FR15039,Isère,2019-04-06T21:00:00+02:00,no2,35.5,µg/m³
FR15039,Isère,2019-04-06T20:00:00+02:00,pm10,18.2,µg/m³
FR15039,Isère,2019-04-06T20:00:00+02:00,no2,42.6,µg/m³
FR15039,Isère,2019-04-06T19:00:00+02:00,pm10,11.5,µg/m³
FR15039,Isère,2019-04-06T19:00:00+02:00,no2,66.6,µg/m³
FR15039,Isère,2019-04-06T18:00:00+02:00,pm10,14.6,µg/m³
FR15039,Isère,2019-04-06T18:00:00+02:00,no2,39.6,µg/m³
FR15039,Isère,2019-04-06T17:00:00+02:00,pm10,25.2,µg/m³
FR15039,Isère,2019-04-06T17:00:00+02:00,no2,29.6,µg/m³
FR15039,Isère,2019-04-06T16:00:00+02:00,pm10,27.5,µg/m³
FR15039,Isère,2019-04-06T16:00:00+02:00,no2,44.8,µg/m³
FR15039,Isère,2019-04-06T15:00:00+02:00,pm10,21.2,µg/m³
FR15039,Isère,2019-04-06T15:00:00+02:00,no2,36.2,µg/m³
FR15039,Isère,2019-04-06T14:00:00+02:00,no2,37.6,µg/m³
FR15039,Isère,2019-04-06T14:00:00+02:00,pm10,23.7,µg/m³
FR15039,Isère,2019-04-06T13:00:00+02:00,no2,36.2,µg/m³
FR15039,Isère,2019-04-06T13:00:00+02:00,pm10,26.3,µg/m³
FR15039,Isère,2019-04-06T12:00:00+02:00,pm10,25.7,µg/m³
FR15039,Isère,2019-04-06T12:00:00+02:00,no2,37.4,µg/m³
FR15039,Isère,2019-04-06T11:00:00+02:00,no2,45.6,µg/m³
FR15039,Isère,2019-04-06T11:00:00+02:00,pm10,24.2,µg/m³
FR15039,Isère,2019-04-06T10:00:00+02:00,pm10,20.9,µg/m³
FR15039,Isère,2019-04-06T10:00:00+02:00,no2,42.9,µg/m³
FR15039,Isère,2019-04-06T09:00:00+02:00,pm10,22,µg/m³
FR15039,Isère,2019-04-06T09:00:00+02:00,no2,42.9,µg/m³
FR15039,Isère,2019-04-06T08:00:00+02:00,pm10,19.3,µg/m³
FR15039,Isère,2019-04-06T08:00:00+02:00,no2,40,µg/m³
FR15039,Isère,2019-04-06T07:00:00+02:00,no2,37.8,µg/m³
FR15039,Isère,2019-04-06T07:00:00+02:00,pm10,21.6,µg/m³
FR15039,Isère,2019-04-06T06:00:00+02:00,pm10,14.5,µg/m³
FR15039,Isère,2019-04-06T06:00:00+02:00,no2,31.5,µg/m³
FR15039,Isère,2019-04-06T05:00:00+02:00,pm10,17.7,µg/m³
FR15039,Isère,2019-04-06T05:00:00+02:00,no2,38.6,µg/m³
FR15039,Isère,2019-04-06T04:00:00+02:00,no2,37.1,µg/m³
FR15039,Isère,2019-04-06T04:00:00+02:00,pm10,18.6,µg/m³
FR15039,Isère,2019-04-06T03:00:00+02:00,pm10,28.9,µg/m³
FR15039,Isère,2019-04-06T03:00:00+02:00,no2,45.2,µg/m³
FR15039,Isère,2019-04-06T02:00:00+02:00,no2,50.4,µg/m³
FR15039,Isère,2019-04-06T02:00:00+02:00,pm10,20.1,µg/m³
FR15039,Isère,2019-04-06T01:00:00+02:00,pm10,20.5,µg/m³
FR15039,Isère,2019-04-06T01:00:00+02:00,no2,56.6,µg/m³
FR15039,Isère,2019-04-06T00:00:00+02:00,pm10,25.5,µg/m³
FR15039,Isère,2019-04-06T00:00:00+02:00,no2,57.7,µg/m³
FR15039,Isère,2019-04-05T23:00:00+02:00,pm10,22.7,µg/m³
FR15039,Isère,2019-04-05T23:00:00+02:00,no2,54.5,µg/m³
FR15039,Isère,2019-04-05T22:00:00+02:00,no2,71.9,µg/m³
FR15039,Isère,2019-04-05T22:00:00+02:00,pm10,26.8,µg/m³
FR15039,Isère,2019-04-05T21:00:00+02:00,no2,79.1,µg/m³
FR15039,Isère,2019-04-05T21:00:00+02:00,pm10,20.2,µg/m³
FR15039,Isère,2019-04-05T20:00:00+02:00,pm10,22.2,µg/m³
FR15039,Isère,2019-04-05T20:00:00+02:00,no2,70.8,µg/m³
FR15039,Isère,2019-04-05T19:00:00+02:00,no2,59.8,µg/m³
FR15039,Isère,2019-04-05T19:00:00+02:00,pm10,21.3,µg/m³
FR15039,Isère,2019-04-05T18:00:00+02:00,no2,64.1,µg/m³
FR15039,Isère,2019-04-05T18:00:00+02:00,pm10,14.4,µg/m³
FR15039,Isère,2019-04-05T17:00:00+02:00,no2,49,µg/m³
FR15039,Isère,2019-04-05T17:00:00+02:00,pm10,15.5,µg/m³
FR15039,Isère,2019-04-05T16:00:00+02:00,pm10,24,µg/m³
FR15039,Isère,2019-04-05T16:00:00+02:00,no2,47.3,µg/m³
FR15039,Isère,2019-04-05T15:00:00+02:00,pm10,20.2,µg/m³
FR15039,Isère,2019-04-05T15:00:00+02:00,no2,52.5,µg/m³
FR15039,Isère,2019-04-05T14:00:00+02:00,no2,51.2,µg/m³
FR15039,Isère,2019-04-05T14:00:00+02:00,pm10,18.7,µg/m³
FR15039,Isère,2019-04-04T15:00:00+02:00,pm10,22.7,µg/m³
FR15039,Isère,2019-04-04T15:00:00+02:00,no2,55.3,µg/m³
FR15039,Isère,2019-04-04T14:00:00+02:00,no2,73.5,µg/m³
FR15039,Isère,2019-04-04T14:00:00+02:00,pm10,15.7,µg/m³
FR15039,Isère,2019-04-04T13:00:00+02:00,no2,71.1,µg/m³
FR15039,Isère,2019-04-04T13:00:00+02:00,pm10,17.1,µg/m³
FR15039,Isère,2019-04-04T12:00:00+02:00,pm10,19.2,µg/m³
FR15039,Isère,2019-04-04T12:00:00+02:00,no2,61.9,µg/m³
FR15039,Isère,2019-04-04T11:00:00+02:00,pm10,13.7,µg/m³
FR15039,Isère,2019-04-04T11:00:00+02:00,no2,70.8,µg/m³
FR15039,Isère,2019-04-04T10:00:00+02:00,no2,64.8,µg/m³
FR15039,Isère,2019-04-04T10:00:00+02:00,pm10,12.6,µg/m³
FR15039,Isère,2019-04-04T09:00:00+02:00,no2,70.6,µg/m³
FR15039,Isère,2019-04-04T09:00:00+02:00,pm10,18.7,µg/m³
FR15039,Isère,2019-04-04T08:00:00+02:00,no2,71.9,µg/m³
FR15039,Isère,2019-04-04T08:00:00+02:00,pm10,10.6,µg/m³
FR15039,Isère,2019-04-04T07:00:00+02:00,pm10,7,µg/m³
FR15039,Isère,2019-04-04T07:00:00+02:00,no2,66.2,µg/m³
FR15039,Isère,2019-04-04T06:00:00+02:00,pm10,10,µg/m³
FR15039,Isère,2019-04-04T06:00:00+02:00,no2,59.1,µg/m³
FR15039,Isère,2019-04-04T05:00:00+02:00,no2,53.7,µg/m³
FR15039,Isère,2019-04-04T05:00:00+02:00,pm10,9.4,µg/m³
FR15039,Isère,2019-04-04T04:00:00+02:00,no2,31,µg/m³
FR15039,Isère,2019-04-04T04:00:00+02:00,pm10,8.8,µg/m³
FR15039,Isère,2019-04-04T03:00:00+02:00,no2,24.3,µg/m³
FR15039,Isère,2019-04-04T03:00:00+02:00,pm10,7,µg/m³
FR15039,Isère,2019-04-04T02:00:00+02:00,pm10,10,µg/m³
FR15039,Isère,2019-04-04T02:00:00+02:00,no2,28.1,µg/m³
FR15039,Isère,2019-04-04T01:00:00+02:00,no2,31.4,µg/m³
FR15039,Isère,2019-04-04T01:00:00+02:00,pm10,8,µg/m³
FR15039,Isère,2019-04-04T00:00:00+02:00,pm10,6.9,µg/m³
FR15039,Isère,2019-04-04T00:00:00+02:00,no2,32.4,µg/m³
FR15039,Isère,2019-04-03T23:00:00+02:00,no2,41,µg/m³
FR15039,Isère,2019-04-03T23:00:00+02:00,pm10,9,µg/m³
FR15039,Isère,2019-04-03T22:00:00+02:00,no2,46.3,µg/m³
FR15039,Isère,2019-04-03T22:00:00+02:00,pm10,7.3,µg/m³
FR15039,Isère,2019-04-03T21:00:00+02:00,pm10,5.6,µg/m³
FR15039,Isère,2019-04-03T21:00:00+02:00,no2,53.9,µg/m³
FR15039,Isère,2019-04-03T20:00:00+02:00,pm10,7.8,µg/m³
FR15039,Isère,2019-04-03T20:00:00+02:00,no2,56.2,µg/m³
FR15039,Isère,2019-04-03T19:00:00+02:00,no2,61.4,µg/m³
FR15039,Isère,2019-04-03T19:00:00+02:00,pm10,10.5,µg/m³
FR15039,Isère,2019-04-03T18:00:00+02:00,no2,78.6,µg/m³
FR15039,Isère,2019-04-03T18:00:00+02:00,pm10,8.8,µg/m³
FR15039,Isère,2019-04-03T17:00:00+02:00,no2,83.2,µg/m³
FR15039,Isère,2019-04-03T17:00:00+02:00,pm10,3.9,µg/m³
FR15039,Isère,2019-04-03T16:00:00+02:00,no2,36.4,µg/m³
FR15039,Isère,2019-04-03T16:00:00+02:00,pm10,3.9,µg/m³
FR15039,Isère,2019-04-03T15:00:00+02:00,no2,28.2,µg/m³
FR15039,Isère,2019-04-03T15:00:00+02:00,pm10,2.6,µg/m³
FR15039,Isère,2019-04-03T14:00:00+02:00,pm10,31.3,µg/m³
FR15039,Isère,2019-04-03T14:00:00+02:00,no2,17.3,µg/m³
FR15039,Isère,2019-04-03T13:00:00+02:00,no2,28.1,µg/m³
FR15039,Isère,2019-04-03T13:00:00+02:00,pm10,29,µg/m³
FR15039,Isère,2019-04-03T12:00:00+02:00,no2,39.7,µg/m³
FR15039,Isère,2019-04-03T12:00:00+02:00,pm10,39.8,µg/m³
FR15039,Isère,2019-04-03T11:00:00+02:00,no2,39.8,µg/m³
FR15039,Isère,2019-04-03T11:00:00+02:00,pm10,24.2,µg/m³
FR15039,Isère,2019-04-03T10:00:00+02:00,no2,38.9,µg/m³
FR15039,Isère,2019-04-03T10:00:00+02:00,pm10,28.3,µg/m³
FR15039,Isère,2019-04-03T09:00:00+02:00,no2,55.9,µg/m³
FR15039,Isère,2019-04-03T09:00:00+02:00,pm10,33.2,µg/m³
FR15039,Isère,2019-04-03T08:00:00+02:00,no2,59.4,µg/m³
FR15039,Isère,2019-04-03T08:00:00+02:00,pm10,32.7,µg/m³
FR15039,Isère,2019-04-03T07:00:00+02:00,pm10,28.1,µg/m³
FR15039,Isère,2019-04-03T07:00:00+02:00,no2,46.3,µg/m³
FR15039,Isère,2019-04-03T06:00:00+02:00,no2,33.6,µg/m³
FR15039,Isère,2019-04-03T06:00:00+02:00,pm10,25.2,µg/m³
FR15039,Isère,2019-04-03T05:00:00+02:00,no2,25.3,µg/m³
FR15039,Isère,2019-04-03T05:00:00+02:00,pm10,12.7,µg/m³
FR15039,Isère,2019-04-03T04:00:00+02:00,pm10,14.1,µg/m³
FR15039,Isère,2019-04-03T04:00:00+02:00,no2,9.1,µg/m³
FR15039,Isère,2019-04-03T03:00:00+02:00,pm10,15.6,µg/m³
FR15039,Isère,2019-04-03T03:00:00+02:00,no2,9.9,µg/m³
FR15039,Isère,2019-04-03T02:00:00+02:00,pm10,12.2,µg/m³
FR15039,Isère,2019-04-03T02:00:00+02:00,no2,17.4,µg/m³
FR15039,Isère,2019-04-03T01:00:00+02:00,pm10,33.5,µg/m³
FR15039,Isère,2019-04-03T01:00:00+02:00,no2,16.3,µg/m³
FR15039,Isère,2019-04-03T00:00:00+02:00,no2,78.5,µg/m³
FR15039,Isère,2019-04-03T00:00:00+02:00,pm10,28.7,µg/m³
FR15039,Isère,2019-04-02T23:00:00+02:00,no2,55.1,µg/m³
FR15039,Isère,2019-04-02T23:00:00+02:00,pm10,20.6,µg/m³
FR15039,Isère,2019-04-02T22:00:00+02:00,pm10,31.3,µg/m³
FR15039,Isère,2019-04-02T22:00:00+02:00,no2,19.4,µg/m³
FR15039,Isère,2019-04-02T21:00:00+02:00,pm10,31.8,µg/m³
FR15039,Isère,2019-04-02T21:00:00+02:00,no2,15.1,µg/m³
FR15039,Isère,2019-04-02T20:00:00+02:00,no2,22,µg/m³
FR15039,Isère,2019-04-02T20:00:00+02:00,pm10,31.7,µg/m³
FR15039,Isère,2019-04-02T19:00:00+02:00,no2,33,µg/m³
FR15039,Isère,2019-04-02T19:00:00+02:00,pm10,31.7,µg/m³
FR15039,Isère,2019-04-02T18:00:00+02:00,pm10,36.4,µg/m³
FR15039,Isère,2019-04-02T18:00:00+02:00,no2,56.4,µg/m³
FR15039,Isère,2019-04-02T17:00:00+02:00,no2,44.5,µg/m³
FR15039,Isère,2019-04-02T17:00:00+02:00,pm10,42.4,µg/m³
FR15039,Isère,2019-04-02T16:00:00+02:00,pm10,52.6,µg/m³
FR15039,Isère,2019-04-02T16:00:00+02:00,no2,25.7,µg/m³
FR15039,Isère,2019-04-02T15:00:00+02:00,pm10,51.6,µg/m³
FR15039,Isère,2019-04-02T15:00:00+02:00,no2,27.6,µg/m³
FR15039,Isère,2019-04-02T14:00:00+02:00,pm10,32.5,µg/m³
FR15039,Isère,2019-04-02T14:00:00+02:00,no2,27.3,µg/m³
FR15039,Isère,2019-04-02T13:00:00+02:00,no2,46.6,µg/m³
FR15039,Isère,2019-04-02T13:00:00+02:00,pm10,48.6,µg/m³
FR15039,Isère,2019-04-02T12:00:00+02:00,no2,75.7,µg/m³
FR15039,Isère,2019-04-02T12:00:00+02:00,pm10,42.8,µg/m³
FR15039,Isère,2019-04-02T11:00:00+02:00,pm10,45.7,µg/m³
FR15039,Isère,2019-04-02T11:00:00+02:00,no2,56.1,µg/m³
FR15039,Isère,2019-04-02T10:00:00+02:00,no2,56.8,µg/m³
FR15039,Isère,2019-04-02T10:00:00+02:00,pm10,92.9,µg/m³
FR15039,Isère,2019-04-02T09:00:00+02:00,no2,103.1,µg/m³
FR15039,Isère,2019-04-02T09:00:00+02:00,pm10,54.4,µg/m³
FR15039,Isère,2019-04-02T08:00:00+02:00,pm10,64.4,µg/m³
FR15039,Isère,2019-04-02T08:00:00+02:00,no2,103.7,µg/m³
FR15039,Isère,2019-04-02T07:00:00+02:00,pm10,51.8,µg/m³
FR15039,Isère,2019-04-02T07:00:00+02:00,no2,83.5,µg/m³
FR15039,Isère,2019-04-02T06:00:00+02:00,no2,46.8,µg/m³
FR15039,Isère,2019-04-02T06:00:00+02:00,pm10,21.1,µg/m³
FR15039,Isère,2019-04-02T05:00:00+02:00,no2,28,µg/m³
FR15039,Isère,2019-04-02T05:00:00+02:00,pm10,22.1,µg/m³
FR15039,Isère,2019-04-02T04:00:00+02:00,no2,35.2,µg/m³
FR15039,Isère,2019-04-02T04:00:00+02:00,pm10,20.2,µg/m³
FR15039,Isère,2019-04-02T03:00:00+02:00,pm10,45.8,µg/m³
FR15039,Isère,2019-04-02T03:00:00+02:00,no2,33.9,µg/m³
FR15039,Isère,2019-04-02T02:00:00+02:00,no2,59.3,µg/m³
FR15039,Isère,2019-04-02T02:00:00+02:00,pm10,26.3,µg/m³
FR15039,Isère,2019-04-02T01:00:00+02:00,pm10,28.5,µg/m³
FR15039,Isère,2019-04-02T01:00:00+02:00,no2,48.8,µg/m³
FR15039,Isère,2019-04-02T00:00:00+02:00,no2,61.2,µg/m³
FR15039,Isère,2019-04-02T00:00:00+02:00,pm10,35.2,µg/m³
FR15039,Isère,2019-04-01T23:00:00+02:00,no2,57.8,µg/m³
FR15039,Isère,2019-04-01T23:00:00+02:00,pm10,39.5,µg/m³
FR15039,Isère,2019-04-01T22:00:00+02:00,no2,52.5,µg/m³
FR15039,Isère,2019-04-01T22:00:00+02:00,pm10,35.1,µg/m³
FR15039,Isère,2019-04-01T21:00:00+02:00,pm10,29.7,µg/m³
FR15039,Isère,2019-04-01T21:00:00+02:00,no2,51.6,µg/m³
FR15039,Isère,2019-04-01T20:00:00+02:00,pm10,34.7,µg/m³
FR15039,Isère,2019-04-01T20:00:00+02:00,no2,39,µg/m³
FR15039,Isère,2019-04-01T19:00:00+02:00,pm10,31.7,µg/m³
FR15039,Isère,2019-04-01T19:00:00+02:00,no2,41.2,µg/m³
FR15039,Isère,2019-04-01T18:00:00+02:00,pm10,37.6,µg/m³
FR15039,Isère,2019-04-01T18:00:00+02:00,no2,36.3,µg/m³
FR15039,Isère,2019-04-01T17:00:00+02:00,pm10,33.1,µg/m³
FR15039,Isère,2019-04-01T17:00:00+02:00,no2,37.3,µg/m³
FR15039,Isère,2019-04-01T16:00:00+02:00,pm10,31.8,µg/m³
FR15039,Isère,2019-04-01T16:00:00+02:00,no2,37.9,µg/m³
FR15039,Isère,2019-04-01T15:00:00+02:00,no2,53.1,µg/m³
FR15039,Isère,2019-04-01T15:00:00+02:00,pm10,30.2,µg/m³
